지점명,일시,전체포집량(개),모기포집량(개),기타포집량(개),평균기온,최고기온,최고기온시각,최저기온,최저기온시각,강수량,1시간최다강수량,1시간최다강수량시각,평균습도,최저습도
서울,2015/05/01,2801,2783,18,21,27.2,15:09,15.9,5:48,0,0,,58.8,41
서울,2015/05/02,2747,2729,18,20.7,26,14:13,15.8,5:51,0.5,0.5,21:31,64.4,39
서울,2015/05/03,3016,2998,18,18.3,19.6,18:19,17.1,6:00,3.5,2,3:27,90.4,82
서울,2015/05/04,3405,3392,13,16.1,20.1,11:38,12.5,23:56,0,0,,45.9,13
서울,2015/05/05,3154,3137,17,14.2,19.9,14:36,8.3,6:10,0,0,,37.9,16
서울,2015/05/06,2865,2849,16,15.4,22,15:46,9.8,5:34,0,0,,36.3,16
서울,2015/05/07,2835,2819,16,16.5,24,13:06,10.6,5:30,0,0,,35.6,15
서울,2015/05/08,2936,2926,10,16.7,22.7,14:49,11.7,3:44,0,0,,64.3,43
서울,2015/05/12,1730,1713,17,13.3,17.5,14:50,10.3,5:18,9.5,4,0:10,75.9,49
서울,2015/05/13,2334,2323,11,17.4,21.4,13:06,11.8,1:31,0,0,,56.9,44
서울,2015/05/14,5455,5430,25,20.4,26.6,15:43,15.3,5:28,0,0,,63.8,44
서울,2015/05/15,8450,8425,25,19.1,23.7,17:59,16.3,7:50,0,0,,71,46
서울,2015/05/16,3995,3935,60,18,25.2,14:07,11.6,5:45,0,0,,41.3,16
서울,2015/05/17,6293,6276,17,18.6,25.2,15:03,11.7,5:24,0,0,,40.4,12
서울,2015/05/18,28014,7851,20163,17.7,22.2,13:41,13.7,4:56,0,0,,53.9,30
서울,2015/05/19,10422,10366,56,14.8,16.2,12:10,13,23:53,1,0.5,16:42,88.9,82
서울,2015/05/20,2935,2926,9,16.3,21.9,15:52,10.6,5:01,0,0,,60,32
서울,2015/05/21,16138,16089,49,18.7,26,14:27,12.6,5:46,0,0,,50.1,23
서울,2015/05/22,3473,3450,23,20,27.2,13:52,13.7,4:24,0,0,,45.3,23
서울,2015/05/23,3491,3479,12,20.6,28.3,15:47,13.6,6:10,0,0,,38.5,16
서울,2015/05/24,10101,10082,19,21,28.5,15:17,14,6:10,0,0,,37.3,16
서울,2015/05/25,10556,10540,16,20.8,28.7,13:59,14.4,5:34,0,0,,53.1,26
서울,2015/05/26,5510,5488,22,21.5,30.3,14:44,14.1,5:13,0,0,,48.9,17
서울,2015/05/27,4292,4262,30,23.2,31.5,15:04,14.4,5:36,0,0,,32.9,13
서울,2015/05/28,4661,4636,25,24.3,32.2,13:23,16.7,5:50,0,0,,27.1,15
서울,2015/05/29,16235,16214,21,23.8,29.8,13:05,18.5,4:46,0,0,,36.8,22
서울,2015/05/30,5475,5448,27,19.8,23.2,17:15,17,23:54,0.4,0.2,6:52,71,50
서울,2015/05/31,5366,5350,16,22.1,30.4,15:28,15.3,5:03,0,0,,52.8,18
서울,2015/06/01,11007,10706,301,21.7,28.5,13:12,15.8,6:01,0,0,,44.6,22
서울,2015/06/02,4851,4828,23,23.1,29.8,13:44,18.1,4:11,0,0,,46.9,25
서울,2015/06/03,4882,4857,25,23.3,29.4,16:39,17.1,5:59,0,0,,33.3,13
서울,2015/06/04,3288,3269,19,24.2,31.5,12:55,17.1,6:02,0,0,,28.9,15
서울,2015/06/05,3331,3304,27,19.1,22,0:01,17.5,23:00,1,0.5,13:03,58.8,27
서울,2015/06/06,3474,3455,19,22.4,28.9,15:23,16.4,5:40,0,0,,50.4,29
서울,2015/06/07,3746,3721,25,23.4,31.5,16:02,18.7,4:50,0,0,,46.8,24
서울,2015/06/08,3465,3440,25,22.4,27.8,15:03,18.2,4:56,0,0,,54.9,33
서울,2015/06/09,3491,3466,25,22.2,28.1,13:36,18.8,2:49,0,0,,66.3,37
서울,2015/06/10,3188,3161,27,25.3,34.9,15:19,17.6,4:24,0,0,,54.3,19
서울,2015/06/11,3751,3713,38,24.6,30.2,12:16,20.7,4:29,7.5,5.5,22:23,59.6,25
서울,2015/06/12,3427,3399,28,23.6,29.9,15:47,19.4,5:29,0.5,0.5,1:55,63.1,32
서울,2015/06/13,4222,4172,50,24.7,30.9,13:44,20.1,4:54,0.5,0.4,0:37,61.9,42
서울,2015/06/14,5535,5474,61,22.8,27.7,13:48,17.8,7:25,15.5,15,5:12,70.3,44
서울,2015/06/15,4720,4680,40,24.2,30.6,14:43,19.6,5:18,0,0,,65.6,37
서울,2015/06/16,4630,4599,31,25,30.9,15:35,20,5:16,0,0,,65.9,43
서울,2015/06/17,4712,4662,50,23.4,30.8,13:23,20.2,23:59,9.5,10.5,23:30,72.8,38
서울,2015/06/18,4529,4421,108,24.8,31.3,17:24,19.6,5:40,3,2.5,0:01,59.4,32
서울,2015/06/19,3604,3577,27,24.5,29.9,16:13,20,4:51,0,0,,57.8,39
서울,2015/06/20,4448,4412,36,19.6,22.6,0:01,17,23:55,44.5,25.5,9:30,91,73
서울,2015/06/21,3046,3039,7,22.4,29.6,15:37,15.6,5:05,0,0,,69.1,35
서울,2015/06/22,4524,4497,27,24,29.1,14:30,19.4,4:26,0,0,,60.4,43
서울,2015/06/23,7465,6747,718,24.7,31,15:30,19.7,5:16,0,0,,64.1,38
서울,2015/06/24,4732,4712,20,25.7,30.6,13:46,21.1,5:13,0,0,,58.3,39
서울,2015/06/25,4124,4104,20,24.8,29.1,14:07,21,23:30,2,1.1,20:33,65.1,45
서울,2015/06/26,5287,5243,44,21,25.3,16:38,18,4:18,12.5,4,1:53,75.8,51
서울,2015/06/27,4776,4730,46,25.2,31.1,15:55,19.2,5:44,0,0,,55.3,34
서울,2015/06/28,5324,5286,38,25.4,31.1,14:02,21,5:51,0,0,,61.8,41
서울,2015/06/29,7199,7108,91,25.7,30.6,14:17,21.2,5:25,0,0,,61.8,42
서울,2015/06/30,7229,7146,83,24.4,29.2,13:17,21.9,20:31,2.5,2,18:23,70,45
서울,2015/07/01,8783,8700,83,23.7,27.9,13:49,21,6:00,0.5,0.5,0:04,66.3,38
서울,2015/07/02,9613,9520,93,23.7,29.3,15:52,20.4,5:05,0,0,,64.5,28
서울,2015/07/03,11731,11659,72,23.3,28.3,13:40,19.2,5:41,0,0,,62.6,32
서울,2015/07/04,8286,8229,57,24.1,29.9,16:04,18.2,5:23,0,0,,55.8,29
서울,2015/07/05,7211,7150,61,24.2,29.6,12:56,20.1,5:47,0,0,,57.4,38
서울,2015/07/06,8682,8613,69,25.3,32.5,15:44,20.2,5:32,0,0,,54.3,30
서울,2015/07/07,8203,8141,62,25.6,29.7,14:41,21.4,5:24,0,0,,52.1,34
서울,2015/07/08,6400,6335,65,23.4,26.3,15:39,20.7,4:58,0.5,0.5,8:04,69.8,47
서울,2015/07/09,7075,7024,51,26.5,31.8,13:50,22.1,5:29,0,0,,61.3,43
서울,2015/07/10,7305,7240,65,29.2,34.3,14:59,23.6,4:22,0,0,,60.9,39
서울,2015/07/11,6385,6338,47,30.4,36,14:46,25.7,5:25,0,0,,60.3,40
서울,2015/07/12,5851,5818,33,24.8,28,0:01,24,6:03,29,4,11:10,94.1,71
서울,2015/07/13,6304,6278,26,23.1,24.9,18:23,21.4,12:14,10,2.5,1:44,90.8,76
서울,2015/07/14,6541,6505,36,26.1,31.4,14:40,22.5,4:28,0,0,,72.4,47
서울,2015/07/15,6192,6136,56,27.9,33.9,16:45,22.7,5:31,0,0,,58.8,35
서울,2015/07/16,4440,4380,60,24.7,28.9,15:39,20.6,23:51,0,0,,51.3,38
서울,2015/07/17,4235,4200,35,23.6,28.6,15:21,18.4,5:39,0,0,,49.8,37
서울,2015/07/18,5065,5005,60,24.3,27.8,15:37,22.3,5:16,0.5,0.5,17:39,63.5,44
서울,2015/07/19,5251,5225,26,25.1,29.8,16:33,21.3,7:05,5,2.5,1:45,77.4,51
서울,2015/07/20,,,,27.5,31.2,12:26,24.4,5:44,0,0,,71.4,54
서울,2015/07/21,5797,5753,44,27,29.6,17:08,24.6,8:29,11,10.5,4:17,81.6,67
서울,2015/07/22,5477,5426,51,27.7,31.7,15:44,25.3,5:58,1,0.5,12:28,76.9,60
서울,2015/07/23,4425,4390,35,26.9,32.1,13:42,24.9,21:49,16,6,16:15,81,55
서울,2015/07/24,6537,6509,28,24.7,25.4,0:27,22.6,9:48,26.5,7,3:47,96.9,90
서울,2015/07/25,5371,5340,31,25,26.4,13:57,24.4,0:18,80,31,16:35,95.1,83
서울,2015/07/26,5085,5065,20,26,30,14:41,23.5,7:05,40.5,14,5:46,85.5,62
서울,2015/07/27,3962,3947,15,26.2,30,17:17,24.4,5:19,1.5,1.5,3:12,86,65
서울,2015/07/28,5083,5054,29,27.7,31.2,13:42,24.6,4:31,0,0,,74.4,52
서울,2015/07/29,4674,4615,59,26.7,28.8,17:52,24.8,9:29,4,3,7:37,82.9,72
서울,2015/07/30,5243,5203,40,28.6,33.1,15:21,25.5,3:59,0,0,,76.4,54
서울,2015/07/31,5652,5598,54,27.9,32.4,14:05,26.2,3:48,0,0,,74.3,51
서울,2015/08/01,12517,11746,771,28.2,31.6,15:14,26,3:38,0,0,,72.8,59
서울,2015/08/02,7440,7186,254,26.5,29.2,16:09,24.1,2:27,16.5,14.5,1:45,84.3,58
서울,2015/08/03,8889,8809,80,27.9,31.5,15:10,25.6,5:50,0,0,,71.5,60
서울,2015/08/04,7037,6972,65,27.5,30.8,15:40,25.4,5:16,0,0,,73.3,62
서울,2015/08/05,4938,4902,36,28.6,32.7,15:30,25.9,7:48,0.1,0.1,7:40,67,45
서울,2015/08/06,4891,4832,59,29.3,34.4,14:22,24.5,6:11,0,0,,64.5,42
서울,2015/08/07,5389,5335,54,28.9,34.4,14:53,26,17:05,11,9,15:40,71.3,45
서울,2015/08/08,5826,5799,27,26.6,33,12:41,24.3,15:00,7.5,6,13:51,79.1,49
서울,2015/08/09,4470,4441,29,26.7,31,15:25,23.3,5:48,0,0,,74.4,49
서울,2015/08/10,5118,5086,32,27,32,15:35,23.9,5:45,0,0,,72.1,45
서울,2015/08/11,5298,5275,23,26.8,30.6,16:01,24.5,3:35,0,0,,73.6,47
서울,2015/08/12,6074,6053,21,27.3,32.9,15:40,22.1,5:33,0,0,,67.5,35
서울,2015/08/13,7567,7524,43,26.5,31.1,16:29,23.9,5:45,0,0,,68.6,40
서울,2015/08/14,8868,8846,22,26.9,32.5,14:36,22.7,4:36,0,0,,66.4,38
서울,2015/08/15,8872,8844,28,27.1,30.8,13:02,23.1,5:59,0.1,0.1,,70.4,50
서울,2015/08/16,7427,7406,21,25.8,31.2,15:20,20.7,23:51,29,21.5,18:49,74.9,51
서울,2015/08/17,6144,6111,33,26.6,32.9,15:47,19.8,5:32,0,0,,61.5,35
서울,2015/08/18,6180,6120,60,27.9,32.2,17:35,24.1,5:55,0,0,,59.9,33
서울,2015/08/19,5547,5487,60,26.8,29.7,13:39,24.2,5:43,0,0,,70.3,54
서울,2015/08/20,4737,4602,135,25.4,28.1,10:30,24.2,23:40,0.4,0.4,11:10,75.5,58
서울,2015/08/21,4821,4799,22,25.2,29.3,16:45,23,6:30,2.5,2.3,3:54,78.3,53
서울,2015/08/22,5434,5413,21,25.5,29.6,15:45,23.4,6:36,0,0,,69.8,43
서울,2015/08/23,7669,7639,30,26.3,31.7,14:05,20.9,6:10,0,0,,65.5,40
서울,2015/08/24,7364,7337,27,26.3,30.3,13:07,23.3,5:46,0,0,,60.6,48
서울,2015/08/25,4714,4678,36,21.7,24.5,0:01,19.2,23:59,5.5,1.5,16:01,76.4,57
서울,2015/08/26,9971,9949,22,21.9,25.3,11:41,18.9,2:04,0,0,,68.4,50
서울,2015/08/27,9147,9093,54,24.7,30,15:57,21.2,6:41,0,0,,61.1,29
서울,2015/08/28,8574,8316,258,23.2,28.1,13:03,19,5:39,0.3,0.3,18:25,69.4,46
서울,2015/08/29,6664,6635,29,24.4,30.8,15:12,19,5:42,0,0,,65.8,32
서울,2015/08/30,7584,7532,52,24.9,31,15:23,19.9,6:21,0,0,,65.9,35
서울,2015/08/31,7729,7674,55,25.9,31.2,14:06,21,5:04,0,0,,62.9,37
서울,2015/09/01,5877,5831,46,25.9,30.7,14:05,22.6,5:59,0,0,,59.4,41
서울,2015/09/02,4622,4541,81,23.9,27.7,11:32,22,23:53,0.5,0.4,13:20,72.8,58
서울,2015/09/03,4835,4794,41,23.9,28.2,16:04,19.8,6:29,18,16.5,2:52,75.1,48
서울,2015/09/04,5459,5408,51,24.8,30.7,14:18,20.6,5:53,0,0,,68.5,36
서울,2015/09/05,7582,7523,59,21.9,23.6,0:01,19.4,10:45,5,3,9:55,79.8,72
서울,2015/09/06,4511,4481,30,22.2,26.2,11:53,19.3,6:40,0,0,,60.4,47
서울,2015/09/07,4293,4242,51,22.6,28.7,15:16,16.8,6:22,0,0,,52.9,34
서울,2015/09/08,4514,4475,39,22.7,28.9,15:10,16.2,6:32,0,0,,43.6,22
서울,2015/09/09,3921,3880,41,22.4,30.1,15:48,15.3,6:20,0,0,,42.9,28
서울,2015/09/10,3664,3629,35,22.4,28.4,14:11,17,5:59,0,0,,62.3,41
서울,2015/09/11,3697,3675,22,21,24.4,11:55,16.8,21:13,2.5,2,18:50,76.4,56
서울,2015/09/12,4950,4924,26,19.2,24,15:11,15.5,6:30,0,0,,60.4,29
서울,2015/09/13,4702,4670,32,20.2,26,15:55,15.2,6:14,0,0,,54.1,27
서울,2015/09/14,,,,22.1,27.8,15:07,16.4,6:13,0,0,,61.1,36
서울,2015/09/15,,,,22.8,28.7,13:40,17.4,5:17,0,0,,48.5,27
서울,2015/09/16,3849,3822,27,21.6,26.7,14:20,16,6:25,0,0,,45.5,31
서울,2015/09/17,3009,2987,22,21.4,27.6,14:30,15.5,6:43,0,0,,46.4,28
서울,2015/09/18,3108,3089,19,21.9,29.2,14:48,15.9,5:48,0,0,,52.1,31
서울,2015/09/19,3550,3493,57,22.3,29,16:07,17,6:49,0,0,,58.3,30
서울,2015/09/20,3482,3452,30,22.1,28.3,13:23,17.9,5:00,0,0,,69,39
서울,2015/09/21,3722,3704,18,22.6,29.4,15:46,16.5,6:24,0,0,,62.1,28
서울,2015/09/22,3882,3825,57,23.9,31,15:20,18,6:14,0,0,,48.4,25
서울,2015/09/23,4103,4074,29,22,26.1,12:26,19,6:20,0,0,,57.9,42
서울,2015/09/24,3116,3084,32,23.4,30.6,15:46,17.5,5:34,0,0,,56.4,28
서울,2015/09/25,3223,3192,31,23.4,29.8,15:38,19,6:26,0,0,,56.5,34
서울,2015/09/26,3596,3533,63,22.4,28,14:57,17.9,7:07,0,0,,54.5,28
서울,2015/09/27,3184,3155,29,21.9,29.8,15:20,14.2,6:33,0,0,,39.4,15
서울,2015/09/28,3618,3593,25,21.4,28.3,13:43,15.5,6:48,0,0,,39.6,20
서울,2015/09/29,3880,3842,38,22.1,28.2,15:10,15.9,6:12,0,0,,36.6,21
서울,2015/09/30,4197,4161,36,21.3,26.2,14:47,19.4,7:04,0,0,,45.3,30
서울,2015/10/01,3189,3169,20,16.3,19.7,1:19,10.7,23:43,35,16.5,11:08,77.5,48
서울,2015/10/02,989,980,9,16.5,21.5,15:22,8.6,5:24,0,0,,53.5,31
서울,2015/10/03,5070,5026,44,19.2,24.5,14:09,13.3,23:46,0,0,,49.4,23
서울,2015/10/04,2586,2571,15,16.6,22.4,15:06,11.2,6:40,0,0,,38.9,23
서울,2015/10/05,2477,2453,24,18,25.6,15:12,11,6:45,0,0,,49.4,22
서울,2015/10/06,1919,1902,17,18.7,26.3,14:04,12.1,6:39,0,0,,57.5,24
서울,2015/10/07,2397,2386,11,19.6,25.7,12:45,14.1,6:41,0,0,,67.5,42
서울,2015/10/08,1971,1959,12,20.1,26.4,15:09,15.7,5:54,0,0,,61.1,24
서울,2015/10/09,1942,1935,7,16.2,20.5,14:32,12.8,7:09,0,0,,43.8,17
서울,2015/10/10,1473,1466,7,12.8,17.2,15:35,10.4,23:47,3.5,3,5:49,70.9,46
서울,2015/10/11,566,560,6,10.8,14.4,13:27,8.1,6:18,3.5,2,17:40,72.6,50
서울,2015/10/12,397,394,3,12.3,17.9,14:37,8.2,6:51,0,0,,56.5,35
서울,2015/10/13,904,898,6,15,21.3,13:44,7.8,6:38,0,0,,66.4,30
서울,2015/10/14,1529,1524,5,17.1,24.5,14:37,10.9,6:58,0,0,,64.6,26
서울,2015/10/15,1606,1599,7,17.9,26.1,15:37,12.1,6:35,0,0,,62.1,26
서울,2015/10/16,1752,1745,7,17.5,24.2,15:05,13.2,6:47,0,0,,71,39
서울,2015/10/17,1823,1821,2,18.7,26.6,15:19,12.4,6:48,0,0,,64.8,24
서울,2015/10/18,2032,2028,4,17.9,24.2,13:01,12.4,7:05,0,0,,65.1,32
서울,2015/10/19,2141,2131,10,18.1,23.9,14:42,13.6,5:09,0,0,,67.4,34
서울,2015/10/20,2506,2489,17,18.8,25.1,14:35,15.4,2:38,0,0,,69.5,41
서울,2015/10/21,2344,2338,6,17.9,22.7,14:59,13.9,6:14,0,0,,72.5,49
서울,2015/10/22,2611,2604,7,17.5,23.1,14:41,14.5,3:08,0,0,,64.8,47
서울,2015/10/23,2429,2422,7,17.5,21.4,14:34,15.2,0:01,0,0,,69.1,47
서울,2015/10/24,4189,4177,12,16.9,22,15:40,13.2,23:44,10.5,10.5,5:07,64.4,32
서울,2015/10/25,2165,2153,12,16.3,22.8,14:46,12.1,6:40,0,0,,51,32
서울,2015/10/26,1791,1785,6,15,18.7,13:24,12,2:53,2,1,22:07,66.8,47
서울,2015/10/27,1216,1212,4,12.1,15.9,14:09,7.7,23:51,26.5,4.5,3:28,69.3,38
서울,2015/10/28,255,252,3,9.9,15.8,15:46,5.6,7:03,0,0,,49,31
서울,2015/10/29,330,326,4,8.4,14.7,14:04,3.2,7:13,0.5,0.5,18:35,50.4,24
서울,2015/10/30,151,151,0,5.4,10.4,15:05,1.7,7:42,0,0,,41.8,26
서울,2015/10/31,27,27,0,5.7,12.3,15:21,1.1,5:28,0,0,,42.5,23
서울,2016/05/03,2132,2123,9,12.9,17.6,0:01,8.9,21:19,27,6,9:04,86.1,72
서울,2016/05/04,207,200,7,15.7,20.6,15:46,10.2,0:01,0,0,,46.6,28
서울,2016/05/05,1977,1965,12,18.9,26.9,15:36,10.2,6:07,7.5,6,22:36,50.8,17
서울,2016/05/06,2703,2687,16,16.3,18.6,6:51,13,23:31,9.5,5,7:27,89.3,69
서울,2016/05/07,1234,1228,6,16.5,22.6,15:40,10.7,6:03,0,0,,60.3,29
서울,2016/05/08,2396,2381,15,19.4,26.8,15:54,11.6,5:44,0,0,,44.8,23
서울,2016/05/09,2727,2709,18,20.2,25.4,12:15,16.3,5:56,0,0,,43,22
서울,2016/05/10,2192,2182,10,14.5,18.1,0:01,12.5,0:00,13.5,2.5,9:50,82.4,54
서울,2016/05/11,1888,1883,5,16.4,23.5,15:37,10.4,5:22,0,0,,60.9,35
서울,2016/05/12,2389,2376,13,17.8,24,14:54,12.1,4:49,0,0,,62.4,36
서울,2016/05/13,1961,1942,19,18.6,25.4,16:52,12.7,3:12,0.5,0.5,1:10,57,29
서울,2016/05/14,2860,2838,22,20.2,26.9,15:37,15.1,5:28,0,0,,47.1,21
서울,2016/05/15,3360,3341,19,17.4,24.2,12:38,12.3,23:50,45,12,16:17,73.9,38
서울,2016/05/16,3678,3673,5,15.9,21.9,15:28,10.8,2:40,2.5,1.5,10:16,57,24
서울,2016/05/17,3165,3103,62,19.3,26.6,16:53,10.9,5:32,0,0,,48.8,21
서울,2016/05/18,7357,7318,39,22.3,29.5,14:41,13.5,5:57,0,0,,40.3,16
서울,2016/05/19,3949,3896,53,24.3,31.9,15:59,16.3,6:05,0,0,,36.4,14
서울,2016/05/20,4485,4433,52,24,31.6,15:52,16.8,5:27,0,0,,32,10
서울,2016/05/21,5164,5112,52,24.1,30.4,14:10,17.8,5:31,0,0,,23.8,12
서울,2016/05/22,9849,9818,31,24.7,31.7,16:29,17.6,6:03,0,0,,35,17
서울,2016/05/23,6109,6076,33,23.3,29.4,14:10,18.3,6:20,0,0,,43,25
서울,2016/05/24,5579,5532,47,16.8,21.8,0:05,15.4,23:45,38.5,7.5,3:27,82.6,46
서울,2016/05/25,6837,6788,49,19.7,24.4,14:20,15.3,0:27,0,0,,67.9,46
서울,2016/05/26,5302,5275,27,19.4,22.9,12:07,17.5,23:57,0,0,,72,52
서울,2016/05/27,6003,5975,28,20.9,27.1,14:55,14.8,5:50,0,0,,61.3,28
서울,2016/05/28,6976,6949,27,21.7,28,15:02,17.2,6:05,0,0,,56.1,36
서울,2016/05/29,6244,6220,24,21.5,27.6,15:43,17.2,1:55,0,0,,56.1,34
서울,2016/05/30,5937,5910,27,22.1,28.9,14:50,16.9,5:53,0,0,,57.3,26
서울,2016/05/31,5428,5403,25,21.6,27.6,14:33,17.4,5:37,0,0,,63.6,39
서울,2016/06/01,6254,6230,24,23.3,29.9,15:58,17.1,4:00,0,0,,45.8,23
서울,2016/06/02,6049,6029,20,23.2,29.1,13:45,17.2,5:35,0,0,,38.3,25
서울,2016/06/03,9880,9643,237,22.2,27.7,14:31,17.6,5:17,0,0,,48.1,29
서울,2016/06/04,7341,7316,25,21.2,26.3,15:30,18.2,4:26,0,0,,51.8,35
서울,2016/06/05,8157,8140,17,24.7,32.2,15:51,17.3,5:28,0,0,,47.3,21
서울,2016/06/06,26465,26441,24,23.3,28.4,13:30,20.8,5:58,0,0,,49.1,31
서울,2016/06/07,15792,15775,17,21.7,25.9,16:59,19.6,3:43,0.1,0.1,,69.5,50
서울,2016/06/08,6990,6958,32,22.1,27.7,14:31,18.2,5:28,0,0,,65.9,43
서울,2016/06/09,7244,7232,12,24.1,31.3,15:01,17.8,5:38,0,0,,59.5,31
서울,2016/06/10,7751,6237,1514,24.6,31.3,13:59,20.2,5:51,0,0,,60.9,36
서울,2016/06/11,5689,5676,13,23.5,26.5,14:53,20.9,3:36,3,1.5,15:07,74.3,54
서울,2016/06/12,5485,5469,16,23.5,26.7,14:49,19.9,23:58,1.5,1.5,10:16,79.4,60
서울,2016/06/13,6288,6247,41,23.5,29.6,15:17,19.4,4:46,0,0,,70.5,45
서울,2016/06/14,5162,5100,62,23.8,29.5,14:54,19.7,5:06,0,0,,62.5,44
서울,2016/06/15,4144,4112,32,20.9,24.5,12:23,17.4,7:43,15.5,7,5:39,81.8,58
서울,2016/06/16,3660,3632,28,20.9,24.9,15:30,18.6,6:03,0,0,,73.5,51
서울,2016/06/17,5465,5415,50,23.8,29.1,15:27,18.6,2:46,0,0,,63.1,42
서울,2016/06/18,5525,5483,42,24.5,29.9,15:24,20.1,5:22,0,0,,58,39
서울,2016/06/19,7895,7859,36,24.1,29.3,15:32,20.3,4:51,0,0,,64.5,46
서울,2016/06/20,6461,6398,63,24.7,30.7,16:25,19.6,5:12,0,0,,66,40
서울,2016/06/21,6461,6400,61,26,31.3,13:13,21,5:22,0,0,,60.1,36
서울,2016/06/22,6281,6213,68,24.3,30.2,13:13,20.9,23:41,30.5,26,13:39,75.1,48
서울,2016/06/23,7136,7008,128,24.7,29.4,14:23,19.6,4:34,0.1,0.1,,71,51
서울,2016/06/24,7567,7509,58,23.1,25.7,15:36,21.1,23:54,3.5,1,6:19,75.8,56
서울,2016/06/25,7363,7299,64,22.8,26.7,17:05,19.2,4:59,0,0,,63.1,43
서울,2016/06/26,7751,7687,64,24.4,30.3,14:43,19.4,5:32,0,0,,58.4,27
서울,2016/06/27,8397,8328,69,24.4,29.5,15:07,19.9,4:58,0,0,,55.5,30
서울,2016/06/28,7856,7782,74,24.7,29.7,14:05,20.4,5:31,0,0,,61.1,34
서울,2016/06/29,7774,7621,153,25.3,30.2,14:20,20.9,5:35,0,0,,58,40
서울,2016/06/30,7216,7125,91,24.6,26.9,12:38,23,4:55,0.2,0.1,,78.1,65
서울,2016/07/01,8141,8079,62,24,26.6,11:59,22,23:05,108.5,31.5,14:40,86.5,69
서울,2016/07/02,7011,6990,21,23.5,27.7,16:45,20.6,6:30,4,2,1:21,81.4,56
서울,2016/07/03,10262,10183,79,23.5,26.8,17:11,21.1,4:49,0,0,,70.4,50
서울,2016/07/04,5520,5468,52,21.8,24.1,8:48,20.2,23:31,29.5,13,21:39,85.1,66
서울,2016/07/05,4846,4824,22,23.1,24.8,15:56,20.2,0:01,100.5,40,8:39,93.6,88
